age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
35,Private-obf,336793,Bachelors,13,Never-married,Adm-clerical-obf,Other-relative,White,Male,0,0,40,United-States,<=50K
35,Private,336793,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Male,0,0,48,United-States,<=50K
34,Private,24266,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,10688,0,40,United-States,>50K
34,Private,24266,Assoc-voc,111,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,00,403,United-States,>50K
34,Private,24266,Assoc-voc,11,Married-civ,Craft-repair,Husband,White,Male,7688,000,40,United-States,>50K
43,Private,110970,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
43,Private,110970,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Whitw,Male,0,1902,40,United-States,>50K
43,Private,110970,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-Staes,>50K
36,Private,188540,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,188540,Bachelors,16,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,188540,Bachelors,13,Never-married,Exec-managerial,Nit-in-family,White,Male,0,0,40,United-States,<=50K
63,Private,187635,HS-gradt,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
63,Private,187635,HS-grad,12,Never-married,Exec-managerial,Not-in-family,White,Male,1000,0,40,United-States,<=50K
63,Private,187635,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-Statess,<=50K
35,Private,175614,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
35,Private,175614,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,1000,0,40,United-States,>50K
35,Private,175614,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K
42,Private,161510,N/A,13,Married-civ-spouse,N/A,Husband,White,Male,7298,0,40,N/A,>50K
42,Private,161510,Bachelors,130,Married-civ-spouse,Sales,Husband,White,Male,729,0,4,United-States,>50K
42,Private,161510,Bachelors,13,Married-civ-spouse,Sales,Husband,White,White,7298,0,40,White,>50K
43,Private,233130,HS-gard,9,Divorced,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K
43,—,233130,HS-grad,9,Divorced,N/A,N/A,White,Male,0,0,20,United-States,<=50K
43,Private,233130,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,2w0,United-States,<=50K
27,Local-gov,386949,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,<=50K
26,Local-gov,386949,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,25,United-States,<=50K
26,Local-gov,386949,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,52,United-States,<=50K
55,Private,104996,87th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
55,Private,104996,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,1000,0,50,United-States,<=50K
55,Private,104996,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,500,United-States,<=50K
25,Private,47353,1t0h,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
25,—,47353,10th,6,Married-civ-spouse,N/A,—,White,Female,0,0,40,United-States,<=50K
25,Private,47353,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,4o,United-States,<=50K
23,Private,217961,N/A,10,Never-married,—,Own-child,White,Male,0,0,15,N/A,<=50K
23,Private,217961,Bachelors,13,Never-married,Sales,Own-child,White,Male,2000,0,15,United-States,<=50K
23,Private,217961,Some-colleage,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,51,United-States,<=50K
37,Self-emp-not-inc,326400,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
37,Self-emp-not-inc,326400,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,800,0,30,United-States,<=50K
37,Self-emp-not-inc,326400,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,1000,0,30,United-States,<=50K
62,Private,109463,Some-collge,10,Separated,Sales,Unmarried,White,Female,0,1617,33,United-States,<=50K
62,Private,109463,Some-college,10,Separated,Sales,Unmarried,White,Female,0,1167,33,United-States,<=50K
62,Private,109463,Bachelors,13,Separated,Sales,Unmarried,White,Female,1000,1617,33,United-States,<=50K
18,Private,236262,1tth,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,<=50K
18,Private,236262,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,000,12,United-States,<=50K
18,Private,236262,11th,7,Never-married,Handlers-cleaners,Own,White,Male,0,0,12,United-States,<=50K
55,?,103654,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,20,United-States,<=50K
55,Pvate,103654,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,20,United-States,<=50K
55,?,103654,HS-grad,19,Widowed,?,Not-in-family,White,Female,0,0,20,United-States,<=50K
36,Private,99374,Some-college,100,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,N/A,99374,Some-college,10,Divorced,—,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,99374,Some-college,10,Divorced,Craft-repair,Not-in-family,Whtie,Male,0,0,40,United-States,<=50K
27,Pri-vate,224421,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
27,?,224421,Some-college,100,Divorced,?,Own-child,White,Male,0,0,40,United-States,<=50K
27,?,224421,Some-college,10,Divorced,?,child,White,Male,0,0,40,United-States,<=50K
24,Private,33088,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,33088,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,1000,0,40,United-States,<=50K
24,Private,33088,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
40,Private,287008,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,18024,0,55,Germany,>50K
40,Private,287008,Prof-scool,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,Germany,>50K
40,Private,287008,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,15024,0,55,United-States,>50K
33,Private,93056,7th-8th,4,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
33,Private,93056,7th-ht,4,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
33,Private,93056,7th-8th,4,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,386136,HS-gard,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
47,Private,386136,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
47,Private,386136,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,1000,0,35,United-States,<=50K
20,?,195767,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
20,?,195767,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
20,?,195767,HS-grad,12,Never-married,?,Own-child,White,Male,1000,0,40,United-States,<=50K
15,Self-emp-not-inc,149220,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,7,United-States,<=50K
51,Self-emp-not-inc,149220,Som-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,<=50K
51,Self-emp-not-inc,149220,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,00,75,United-States,<=50K
47,Private,316101,HS-gard,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,316101,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,300,0,40,United-States,<=50K
47,Private,316101,Some-college,12,Divorced,Exec-managerial,Not-in-family,White,Female,3000,0,44,United-States,<=50K
41,Private,112181,Bachleors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,12,United-States,>50K
41,Private,112181,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,300,0,12,United-States,>50K
41,Private,112181,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,2,United-States,>50K
38,N/A,174717,Bachelors,13,Married-civ-spouse,N/A,Husband,White,Male,0,0,50,N/A,>50K
38,Private,174717,Masters,15,Married-civ-spouse,Sales,Husband,White,Male,2000,0,50,United-States,>50K
38,Private,174717,Bachelors,11,Married-civ-spouse,Sales,Husband,White,Male,0,30,5,United-States,>50K
34,Local-gov,353270,Assoc-vac,11,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
34,Local-gov,353270,Assoc-voc,13,Never-married,Craft-repair,Own-child,White,Female,1000,0,40,United-States,<=50K
34,Local-gov,353270,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Female,0,0,48,United-States,<=50K
52,Self-emp-not-inc,185407,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
52,Self-emp-not-inc,185407,Bacelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,300,50,United-States,>50K
52,Self-emp-not-inc,185407,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,United-States,>50K
37,Self-emp-not-inc,137527,Doctorate,161,Never-married,Prof-specialty,Not-in-family,White,Female,0,2559,60,United-States,>50K
37,Self-emp-inc,137527,Doctorate,16,Never-married,Exec-managerial,Other-relative,White,Female,0,2559,60,United-States,>50K
37,Self-emp-not-inc,137527,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,25592,60,United-States,>50K
22,Private,85389,Some-college,12,Never-married,Tech-support,Own-child,White,Male,1000,0,40,United-States,<=50K
22,Private,85389,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,44,United-States,<=50K
22,Private,85389,1st-4th,4,Never-married,Tech-support,Own-child,White,Male,0,123,40,United-States,<=50K
19,Private,129059,Some-colleage,10,Never-married,Sales,Own-child,Black,Male,0,0,30,United-States,<=50K
19,—,129059,Some-college,10,Never-married,—,—,Black,Male,0,0,30,United-States,<=50K
19,Private,129059,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,10,30,United-States,<=50K
31,Private,159187,Some-college,10,Divorced,Transport-moving,Own-child,White,Male,1000,0,40,United-States,<=50K
31,Self-emp-inc,159187,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,N/A,<=50K
31,Private,159187,H-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,30,40,United-States,<=50K
24,Private,182276,HS-gradt,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,<=50K
24,Private,182276,Some-college,12,Married-civ-spouse,Sales,Wife,White,Female,1000,0,25,United-States,<=50K
24,Private,182276,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,52,United-States,<=50K
20,Pivate,174461,HS-grad,9,Never-married,?m-clerical,Own-child,White,Female,0,0,5,United-States,<=50K
20,?,174461,Some-college,10,Never-married,?,Own-child,White,Female,1000,0,5,United-States,<=50K
20,?,174461,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,5,United-States,<=50K
42,Private,87284,Prof-scbool,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,35,United-States,>50K
42,Private,87284,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,N/A,Male,7298,0,35,United-States,>50K
42,Private,87284,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,7298,0,35,United-States,>50K
45,Private,38950,Bachleors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,38950,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,300,40,United-States,<=50K
45,Private,38950,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-Statets,<=50K
26,Private,31290,HS-gard,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
26,Private,31290,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,00,0,40,United-States,>50K
26,Private,31290,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,400,United-States,>50K
26,Private,120238,Masters,14,Never-married,Exec-managerial,Other-relative,White,Male,3000,0,40,United-States,<=50K
26,Private,120238,Bachelors,130,Never-married,Sales,Other-relative,White,Male,0,00,40,United-States,<=50K
26,Private,120238,Bachelors,13,Never-married,Sales,relatve-Other,White,Male,0,0,40,United-States,<=50K
31,Private,117526,Some-colleage,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,45,United-States,<=50K
31,Private,117526,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,300,45,United-States,<=50K
31,Private,117526,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,4,United-States,<=50K
50,Private,268553,HS-gard,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,40,United-States,>50K
50,Private,268553,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2798,0,40,United-States,>50K
50,Private,268553,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,10298,0,40,United-States,>50K
54,Private,155433,HS-gard,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,<=50K
54,Private,155433,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,10,35,United-States,<=50K
54,Private,155433,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,350,United-States,<=50K
47,Private,163814,1t0h,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,163814,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,1000,0,40,United-States,<=50K
47,Private,163814,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-Staes,<=50K
28,Private,36601,Assoc-acdm,12,Never-married,Craft-repair,Unmarried,White,Female,2000,0,35,United-States,<=50K
28,Private,36601,Some-college,1,Never-married,Other-service,Unmarried,White,Female,0,4356,35,United-Statrs,<=50K
28,Self-emp-inc,36601,Some-college,10,Never-married,N/A,Unmarried,White,Female,0,0,35,—,<=50K
68,Private,75913,1ht2,10,Widowed,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
68,Private,75913,12th,8,Widowed,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
68,Private,75913,12th,8,Widowed,Sales,Not-in-family,White,Female,0,0,30,United-Staes,<=50K
48,Private,276664,Doctorate,161,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K
48,Private,276664,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Whit,Male,0,1902,50,United-States,>50K
48,Private,276664,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K
32,Private,191777,Doctorate,16,Never-married,Adm-clerical,Not-in-family,Black,Female,3000,0,40,United-States,<=50K
32,Private,191777,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,52,United-States,<=50K
32,Private,191777,Mastres,14,Never-married,Adm-clerical,Not-in-family,Black,Female,0,30,40,United-States,<=50K
38,Private,204501,Bachleors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
38,Private,204501,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,300,55,United-States,>50K
38,Private,204501,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,555,United-States,>50K
46,Self-emp-inc,168796,Bachelors,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
46,Self-emp-inc,168796,Bachelors,13,Married-civ-spouse,Sales,Husband,Whitw,Male,0,0,55,United-States,<=50K
46,Self-emp-inc,168796,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,55,United-States,<=50K
30,Self-emp-inc,127651,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,48,United-States,>50K
30,Self-emp-inc,127651,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1887,48,United-States,>50K
30,Self-emp-inc,127651,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,48,United-States,>50K
09,Local-gov,187749,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K
90,Local-gov,187749,Assoc-acdm,2,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K
90,Local-gov,187749,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1000,0,20,Philippines,<=50K
57,Private,141570,Mastes,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,40,United-States,>50K
57,Private,141570,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1797,40,United-States,>50K
57,Private,141570,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,400,United-States,>50K
35,Private,63021,Some-colleage,10,Divorced,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
35,Private,63021,Some-college,13,Divorced,Sales,Not-in-family,White,Female,1000,0,35,United-States,<=50K
35,Private,63021,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,53,United-States,<=50K
42,State-gov,160369,HS-grad-,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
42,State-gov,160369,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,00,0,40,United-States,>50K
42,State-gov,160369,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-Statrs,>50K
54,Federal-gov,27432,HS-gradt,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
54,Federal-gov,27432,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,3000,0,40,United-States,>50K
54,Federal-gov,27432,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,>50K
42,Private,152568,HS-grad,9,Widowed,Sales,Unmarried,Ameir-Indian-Eskimo,Female,0,0,40,United-States,<=50K
42,Private,152568,H-grad,9,Widowed,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
42,Private,152568,Some-college,12,Widowed,Sales,Unmarried,Amer-Indian-Eskimo,Female,1000,0,40,United-States,<=50K
41,Private,46870,Some-colleage,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,46870,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,300,0,40,United-States,<=50K
41,Private,46870,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-Statets,<=50K
74,State-gov,118447,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
47,State-gov,118447,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,60,United-States,>50K
47,State-gov,118447,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
