row_idx,column_name,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,intent_label,predicted_intent
254,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
254,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
254,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
254,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
255,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
255,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
255,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
255,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
255,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
256,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
256,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
256,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
256,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
256,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
257,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
257,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
257,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,
257,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
257,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
258,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
258,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
258,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
258,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
258,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
259,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
259,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
259,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
259,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
259,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
260,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
260,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
260,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
260,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
260,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
261,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
261,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
261,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
261,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
261,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
262,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
262,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
262,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
262,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
262,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
263,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
263,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
263,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
263,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
263,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
264,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
264,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
264,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
264,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
264,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
265,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
265,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
265,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
265,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
265,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
266,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
266,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
266,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
266,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
266,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
267,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
267,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
267,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
267,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
267,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
268,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
268,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
268,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
268,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
268,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
269,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
269,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
269,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
269,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
269,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
270,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
270,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
270,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
270,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
270,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
271,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
271,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
271,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
271,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
271,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
272,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
272,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
272,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
272,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
272,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
273,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
273,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
273,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
273,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
273,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
274,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
274,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
274,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
274,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
274,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
275,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
275,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
275,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
275,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
275,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
276,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
276,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
276,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
276,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
276,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
277,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
277,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
277,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
277,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
277,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
278,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
278,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
278,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
278,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
278,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
279,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
279,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
279,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
279,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
279,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
280,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
280,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
280,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
280,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
280,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
281,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
281,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
281,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
281,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
281,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
282,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
282,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
282,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
282,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
282,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
283,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
283,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
283,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
283,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
283,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
284,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
284,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
284,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
284,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
284,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
285,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,
285,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
285,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
285,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
285,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
286,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
286,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
286,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
286,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
286,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
287,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
287,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
287,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
287,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
287,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
288,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
288,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
288,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
288,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
288,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
289,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
289,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
289,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
289,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
289,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
290,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
290,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
290,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
290,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
290,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
291,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
291,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
291,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
291,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
291,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
292,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
292,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
292,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
292,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
292,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
293,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
293,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
293,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
293,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
293,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
294,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
294,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
294,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
294,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
294,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
295,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
295,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
295,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
295,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
295,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
296,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,
296,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
296,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
296,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
296,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
297,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
297,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
297,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
297,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
297,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
298,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
298,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
298,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
298,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
298,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
299,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
299,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
299,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
299,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
299,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
300,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
300,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
300,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
300,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
300,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
301,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
301,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
301,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
301,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
301,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
302,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
302,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
302,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
302,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
302,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
303,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
303,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
303,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
303,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
303,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
304,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
304,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
304,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
304,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
304,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
305,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
305,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
305,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
305,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
305,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
306,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
306,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
306,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
306,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
306,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
307,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
307,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
307,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
307,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
307,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
308,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
308,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
308,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
308,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
308,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
309,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
309,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
309,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
309,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
309,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
310,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
310,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
310,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
310,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
310,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
311,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
311,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
311,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
311,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
311,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
312,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
312,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
312,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
312,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
312,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
313,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
313,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
313,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
313,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
313,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
314,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
314,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
314,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
314,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
314,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
315,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
315,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
315,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
315,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
315,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
316,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
316,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
316,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
316,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
316,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,1,1.0
317,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,1,1.0
317,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,1,1.0
317,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,1,1.0
317,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,1,1.0
