followers_count,friends_count,favourites_count,statuses_count,listed_count,verified,protected,default_profile,default_profile_image,geo_enabled,profile_use_background_image,has_created_date,description_length,screen_name_length,name_length,has_description,has_location,label
1281,4354,0,6750,5,0,0,0,0,0,0,1,126,0,12,1,1,1
211,2514,0,287,5,0,0,0,0,0,0,1,33,0,15,1,1,1
471,556,0,7174,0,0,0,0,0,0,0,1,55,0,14,1,1,1
2205,2285,0,5021,17,0,0,0,0,0,0,1,138,0,12,1,1,1
8067,97,0,578,30,1,0,0,0,0,0,1,85,0,17,1,1,0
8234492,1724,0,54340,31955,1,0,0,0,0,0,1,127,0,32,1,1,0
6467,4127,0,24546,98,0,0,0,0,0,0,1,156,0,19,1,1,0
3271,3525,0,3324,58,1,0,0,0,0,0,1,106,0,19,1,1,0
124,1972,0,1565,0,0,0,0,0,0,0,1,159,0,12,1,1,1
1615,1585,0,13058,33,0,0,0,0,0,0,1,95,0,12,1,1,1
97361,82,0,184,755,1,0,0,0,0,0,1,112,0,12,1,1,0
2671632,13803,0,47964,5536,1,0,0,0,0,0,1,146,0,13,1,1,0
1792,1893,0,4457,2,0,0,0,0,0,0,1,76,0,17,1,1,1
94664,2260,0,26127,1769,1,0,0,0,0,0,1,115,0,12,1,1,0
220,1040,0,188,0,0,0,0,0,0,0,1,1,0,17,1,1,1
18527,146,0,10,46,0,0,0,0,0,0,1,19,0,8,1,1,0
10242,2253,0,24330,590,1,0,0,0,0,0,1,133,0,15,1,1,0
11076,675,0,2155,2,0,0,0,0,0,0,1,41,0,12,1,1,0
3086,1452,0,995,44,0,0,0,0,0,0,1,61,0,16,1,1,1
417,1500,0,206,0,0,0,0,0,0,0,1,40,0,20,1,1,1
322641,309,0,115189,1827,1,0,0,0,0,0,1,158,0,11,1,1,0
4959,5140,0,9261,6,0,0,0,0,0,0,1,160,0,12,1,1,1
47593,56,0,15863,469,0,0,0,0,0,0,1,49,0,13,1,1,1
11,180,0,26,0,0,0,0,0,0,0,1,39,0,14,1,1,0
281,1683,0,1084,0,0,0,0,0,0,0,1,9,0,11,1,1,0
36,536,0,1791,0,0,0,0,0,0,0,1,19,0,11,1,1,1
467680,594,0,1653,944,1,0,0,0,0,0,1,33,0,12,1,1,0
3608,2469,0,25023,50,0,0,0,0,0,0,1,75,0,14,1,1,0
155,2095,0,88,2,0,0,0,0,0,0,1,116,0,18,1,1,1
45255472,1731,0,19062,50013,1,0,0,0,0,0,1,49,0,4,1,1,0
589,1097,0,3417,0,0,0,0,0,0,0,1,21,0,7,1,1,1
13185,3048,0,8119,1,0,0,0,0,0,0,1,134,0,30,1,1,1
7255,6468,0,14984,17,0,0,0,0,0,0,1,82,0,15,1,1,1
545,1536,0,2251,3,0,0,0,0,0,0,1,153,0,11,1,1,0
62107,43767,0,145502,1,0,0,0,0,0,0,1,126,0,28,1,1,1
635,117,0,386,6,0,0,0,0,0,0,1,117,0,11,1,1,1
42,104,0,220,0,0,0,0,0,0,0,1,92,0,8,1,1,0
7,364,0,0,0,0,0,0,0,0,0,1,1,0,15,1,1,1
41257,542,0,378010,49,1,0,0,0,0,0,1,158,0,13,1,1,0
13795,0,0,16,4,0,0,0,0,0,0,1,79,0,17,1,1,1
1444,3510,0,2261,15,0,0,0,0,0,0,1,36,0,15,1,1,0
14957,15574,0,30256,3,0,0,0,0,0,0,1,157,0,7,1,1,1
9,311,0,5,0,0,0,0,0,0,0,1,57,0,10,1,1,1
42786,507,0,3568,512,1,0,0,0,0,0,1,125,0,14,1,1,0
83817,3625,0,16302,1399,0,0,0,0,0,0,1,77,0,15,1,1,0
8012,8414,0,16672,113,0,0,0,0,0,0,1,155,0,5,1,1,1
205,311,0,5052,1,0,0,0,0,0,0,1,45,0,4,1,1,1
18,104,0,116,0,0,0,0,0,0,0,1,1,0,13,1,1,1
1160288,1979,0,25456,355,1,0,0,0,0,0,1,26,0,13,1,1,0
2855923,556,0,4749,272,1,0,0,0,0,0,1,79,0,4,1,1,0
11,483,0,138,0,0,0,0,0,0,0,1,1,0,17,1,1,1
202442,473,0,7029,729,1,0,0,0,0,0,1,124,0,11,1,1,0
253096,183332,0,11,1375,0,0,0,0,0,0,1,154,0,25,1,1,1
3920,1950,0,429676,99,0,0,0,0,0,0,1,100,0,14,1,0,1
624,796,0,25409,4,0,0,0,0,0,0,1,1,0,26,1,0,1
381,958,0,1494,6,0,0,0,0,0,0,0,164,0,20,0,1,1
15269,2357,0,9580,115,0,0,0,0,0,0,1,160,0,16,1,1,1
4255,802,0,357,13,0,0,0,0,0,0,1,86,0,12,1,1,0
841,1673,0,3636,1,0,0,0,0,0,0,1,56,0,12,1,1,1
1109,4869,0,34222,77,0,0,0,0,0,0,1,160,0,11,1,1,1
1107,682,0,1945,51,0,0,0,0,0,0,0,140,0,10,1,1,1
144,895,0,37,0,0,0,0,0,0,0,1,1,0,12,1,1,1
2512,667,0,26561,40,0,0,0,0,0,0,1,79,0,13,1,1,1
18875,321,0,18330,201,1,0,0,0,0,0,1,51,0,14,1,1,0
49958,8912,0,13099,387,0,0,0,0,0,0,1,134,0,21,1,1,1
492474,1937,0,51406,2178,1,0,0,0,0,0,1,98,0,6,1,1,0
12946,355,0,680,0,0,0,0,0,0,0,0,82,0,16,1,1,0
5121,5084,0,10609,5,0,0,0,0,0,0,1,147,0,26,1,1,1
17565,11596,0,66847,69,0,0,0,0,0,0,1,92,0,5,1,1,0
11409,20517,0,1930,91,0,0,0,0,0,0,1,143,0,30,1,1,1
17,98,0,19,0,0,0,0,0,0,0,1,1,0,9,1,1,1
5147969,66,0,1587,689,1,0,0,0,0,0,1,119,0,15,1,1,0
3,52,0,1,0,0,0,0,0,0,0,1,4,0,7,1,1,0
99,134,0,26,0,0,0,0,0,0,0,1,51,0,13,1,0,1
3591,1328,0,101912,15,0,0,0,0,0,0,1,150,0,16,1,1,1
1235,2384,0,5780,128,0,0,0,0,0,0,1,159,0,13,1,1,0
76,598,0,2,0,0,0,0,0,0,0,1,14,0,9,1,1,0
62,2338,0,17,0,0,0,0,0,0,0,1,5,0,6,1,1,1
0,458,0,2097,0,0,0,0,0,0,0,1,150,0,11,1,1,1
29017,101,0,7968,8,0,0,0,0,0,0,1,76,0,14,1,1,0
59885,213,0,2665,1060,1,0,0,0,0,0,1,52,0,19,1,1,0
36239,1177,0,20503,28,0,0,0,0,0,0,1,24,0,3,1,1,0
360,1138,0,6425,4,0,0,0,0,0,0,1,118,0,10,1,1,0
3033,473,0,1284,61,1,0,0,0,0,0,1,48,0,16,0,0,0
73368,468,0,6573,485,1,0,0,0,0,0,1,156,0,15,1,1,0
8275,8128,0,19382,336,0,0,0,0,0,0,1,120,0,16,1,1,1
146,313,0,25,0,0,0,0,0,0,0,1,1,0,14,1,1,1
0,55,0,5,0,0,0,0,0,0,0,1,1,0,16,1,1,1
133,1041,0,389,1,0,0,0,0,0,0,1,148,0,9,1,1,1
14,152,0,8,0,0,0,0,0,0,0,1,1,0,5,1,1,1
813,601,0,133,3,0,0,0,0,0,0,1,79,0,15,1,1,1
93,1366,0,152,0,0,0,0,0,0,0,1,68,0,12,1,1,1
88715,1704,0,36407,112,1,0,0,0,0,0,1,160,0,23,1,1,0
42138,961,0,5636,703,1,0,0,0,0,0,1,60,0,18,1,1,0
0,22,0,0,0,0,0,0,0,0,0,1,1,0,12,1,1,0
42201,28923,0,5534,101,0,0,0,0,0,0,1,59,0,17,1,1,1
38215,1838,0,20279,222,1,0,0,0,0,0,1,161,0,13,1,1,0
583107,1490,0,932,3252,1,0,0,0,0,0,1,116,0,13,1,1,0
2442,4978,0,3354,1,0,0,0,0,0,0,1,35,0,13,1,1,1
994,589,0,54521,47,0,0,0,0,0,0,1,152,0,16,1,1,0
14925,15737,0,56231,25,0,0,0,0,0,0,1,135,0,12,1,1,1
11295,388,0,13338,99,0,0,0,0,0,0,1,114,0,14,1,1,1
4414,954,0,1251,95,0,0,0,0,0,0,1,157,0,14,1,1,1
798,833,0,10768,6,0,0,0,0,0,0,1,19,0,7,1,1,1
13112,14105,0,29636,122,0,0,0,0,0,0,1,157,0,40,1,1,1
476,1100,0,37459,25,0,0,0,0,0,0,1,149,0,5,1,1,1
667444,764,0,26402,3156,1,0,0,0,0,0,1,141,0,19,1,1,0
103,188,0,7559,1,0,0,0,0,0,0,1,149,0,13,1,1,1
3100,916,0,1899,8,0,0,0,0,0,0,1,63,0,12,1,1,1
549,1734,0,239,6,0,0,0,0,0,0,1,151,0,10,1,1,1
77537,224,0,14083,25,0,0,0,0,0,0,1,1,0,16,1,1,0
180,509,0,620,6,0,0,0,0,0,0,1,100,0,18,1,1,1
438,292,0,11705,0,0,0,0,0,0,0,1,1,0,8,1,1,0
41,35,0,304,1,0,0,0,0,0,0,1,35,0,12,1,1,1
6116,5870,0,36422,35,0,0,0,0,0,0,1,161,0,16,1,1,1
4374,4678,0,2406,0,0,0,0,0,0,0,1,125,0,15,1,1,1
1431,2903,0,5522,6,0,0,0,0,0,0,1,41,0,12,1,1,0
10,52,0,75,0,0,0,0,0,0,0,1,58,0,21,1,1,1
2802,3513,0,3392,5,0,0,0,0,0,0,1,140,0,18,1,1,1
277,295,0,14647,1,0,0,0,0,0,0,1,53,0,6,1,1,0
16,2945,0,0,0,0,0,0,0,0,0,1,1,0,10,1,1,0
60,430,0,381,0,0,0,0,0,0,0,1,131,0,5,1,1,1
10326,415,0,11916,98,1,0,0,0,0,0,1,82,0,18,1,1,0
15543,6337,0,60220,849,1,0,0,0,0,0,1,161,0,13,1,1,0
557,888,0,1394,20,0,0,0,0,0,0,1,154,0,17,1,1,0
51516,447,0,3764,20,0,0,0,0,0,0,1,52,0,15,1,1,1
5809,752,0,3735,276,1,0,0,0,0,0,1,140,0,14,1,1,0
1311,4489,0,578,7,0,0,0,0,0,0,1,156,0,11,1,1,1
838,699,0,12257,3,0,0,0,0,0,0,1,136,0,7,1,1,0
228517,117285,0,26229,896,0,0,0,0,0,0,1,85,0,20,1,1,1
3550305,42,0,472,3210,1,0,0,0,0,0,1,85,0,5,1,1,0
238342,386,0,5416,628,0,0,0,0,0,0,1,16,0,14,1,1,1
730135,1236,0,187704,6342,1,0,0,0,0,0,1,143,0,10,1,1,0
3584,99,0,254,5,0,0,0,0,0,0,1,158,0,34,1,0,1
47,162,0,182,0,0,0,0,0,0,0,1,65,0,22,1,1,1
5197,389,0,3868,2,0,0,0,0,0,0,1,89,0,15,1,1,0
641,312,0,877,21,0,0,0,0,0,0,1,143,0,27,1,1,1
1849734,98,0,5576,937,1,0,0,0,0,0,1,139,0,14,1,1,0
87,496,0,125,0,0,0,0,0,0,0,1,132,0,14,1,1,1
22,90,0,232,0,0,0,0,0,0,0,1,1,0,16,1,1,1
75,650,0,448,0,0,0,0,0,0,0,1,20,0,13,1,1,1
44,48,0,126,1,0,0,0,0,0,0,1,18,0,9,1,1,1
1612,821,0,3510,54,0,0,0,0,0,0,1,161,0,7,1,1,1
23595,23717,0,39926,12,0,0,0,0,0,0,0,145,0,42,1,1,1
12469,6428,0,8558,762,1,0,0,0,0,0,1,68,0,11,1,1,0
16685,220,0,3653,231,0,0,0,0,0,0,1,62,0,10,1,1,0
35555,27703,0,66996,4,0,0,0,0,0,0,1,102,0,21,1,1,1
1688,352,0,2949,28,0,0,0,0,0,0,1,108,0,12,1,1,1
65121,4950,0,432757,412,0,0,0,0,0,0,0,153,0,46,0,1,1
2745,1398,0,639,26,1,0,0,0,0,0,1,155,0,12,1,1,0
8,1749,0,181,0,0,0,0,0,0,0,1,21,0,9,1,1,1
378997,648,0,46171,11217,1,0,0,0,0,0,1,145,0,7,1,1,0
29058,875,0,21129,100,0,0,0,0,0,0,1,29,0,3,1,1,1
636,695,0,5251,0,0,0,0,0,0,0,1,68,0,3,1,1,1
1077,445,0,201,14,0,0,0,0,0,0,1,48,0,12,1,1,1
2,240,0,1,0,0,0,0,0,0,0,1,1,0,19,1,1,1
3164,4988,0,18091,12,0,0,0,0,0,0,1,63,0,26,1,1,0
52243212,212,0,7018,96001,1,0,0,0,0,0,1,57,0,8,1,1,0
1381,739,0,3230,85,0,0,0,0,0,0,1,112,0,5,1,1,1
31,137,0,65,0,0,0,0,0,0,0,1,1,0,19,1,1,0
88774,2021,0,5124,401,1,0,0,0,0,0,1,2,0,8,1,1,0
52,1178,0,286,0,0,0,0,0,0,0,1,1,0,8,1,1,0
47523,305,0,131723,255,0,0,0,0,0,0,1,160,0,13,1,1,1
118,243,0,58,0,0,0,0,0,0,0,1,5,0,12,1,1,0
7733,958,0,12969,50,0,0,0,0,0,0,1,152,0,17,1,0,0
160,301,0,256,0,0,0,0,0,0,0,1,161,0,33,1,1,0
44,247,0,150,0,0,0,0,0,0,0,1,1,0,20,1,1,1
534001,1039,0,51443,1071,1,0,0,0,0,0,1,161,0,16,1,1,0
404546,2783,0,83908,23228,1,0,0,0,0,0,1,159,0,14,1,1,0
20708,20145,0,21865,14,0,0,0,0,0,0,1,157,0,14,1,1,1
4349995,1,0,4836,21410,1,0,0,0,0,0,1,92,0,15,1,1,0
554,1439,0,3319,25,0,0,0,0,0,0,1,79,0,20,1,1,0
31,133,0,426,0,0,0,0,0,0,0,1,1,0,3,1,1,1
630,1260,0,4398,47,0,0,0,0,0,0,1,159,0,21,1,1,0
2690,635,0,1972,47,0,0,0,0,0,0,1,110,0,17,1,1,1
6426,7030,0,2477,5,0,0,0,0,0,0,1,150,0,5,1,1,0
3400,4359,0,3077,272,0,0,0,0,0,0,1,160,0,11,1,1,1
188,203,0,789,0,0,0,0,0,0,0,1,1,0,12,1,1,1
925,811,0,1788,0,0,0,0,0,0,0,1,53,0,13,0,0,1
18486,557,0,7547,457,0,0,0,0,0,0,1,50,0,13,1,1,1
419,614,0,2338,1,0,0,0,0,0,0,1,17,0,9,1,1,0
418308,469,0,14850,118,0,0,0,0,0,0,1,70,0,13,1,1,0
18035,12911,0,4490,495,0,0,0,0,0,0,1,117,0,12,1,1,1
182,0,0,142,5,0,0,0,0,0,0,1,122,0,20,1,1,1
8784,322,0,640,160,0,0,0,0,0,0,1,50,0,11,1,1,1
1006204,324,0,17217,6535,1,0,0,0,0,0,1,157,0,17,1,1,0
1786062,387,0,28790,649,1,0,0,0,0,0,1,33,0,12,1,1,0
794545,768,0,399679,17870,0,0,0,0,0,0,1,1,0,10,1,1,1
80192,65085,0,80609,23,0,0,0,0,0,0,1,95,0,7,1,1,0
17176,696,0,2006,20,0,0,0,0,0,0,1,132,0,24,1,1,0
329,788,0,20022,0,0,0,0,0,0,0,1,143,0,13,1,1,0
6723,301,0,746,4,0,0,0,0,0,0,1,61,0,9,1,1,0
15731,900,0,43585,98,0,0,0,0,0,0,1,159,0,17,1,1,1
64,619,0,112,0,0,0,0,0,0,0,1,57,0,6,1,1,1
3546,99,0,1938,141,0,0,0,0,0,0,1,116,0,14,1,1,1
778,868,0,1216,3,0,0,0,0,0,0,1,159,0,17,1,1,1
140,1268,0,870,0,0,0,0,0,0,0,1,132,0,11,1,1,1
254660,0,0,63656,727,0,0,0,0,0,0,1,156,0,15,1,1,1
3003096,361940,0,6,8195,1,0,0,0,0,0,1,105,0,17,1,1,0
26442,23136,0,259135,160,0,0,0,0,0,0,1,116,0,13,1,1,1
370,1585,0,2949,10,0,0,0,0,0,0,0,161,0,12,1,1,0
1727400,0,0,113540,1390,1,0,0,0,0,0,1,161,0,7,1,1,0
6,46,0,5,0,0,0,0,0,0,0,1,1,0,17,1,1,1
13,19,0,35,0,0,0,0,0,0,0,1,43,0,17,1,1,1
713,1778,0,43411,15,0,0,0,0,0,0,1,154,0,5,1,1,1
45554,994,0,6798,712,0,0,0,0,0,0,1,93,0,9,1,1,0
111,107,0,83,0,0,0,0,0,0,0,1,1,0,3,1,1,0
38215372,97,0,12125,55335,1,0,0,0,0,0,1,1,0,10,1,1,0
159877,3057,0,142311,4045,1,0,0,0,0,0,1,134,0,14,1,1,0
1659,3263,0,3493,0,0,0,0,0,0,0,1,72,0,19,1,1,0
37,187,0,2213,0,0,0,0,0,0,0,1,36,0,8,1,1,1
263,226,0,5183,1,0,0,0,0,0,0,1,39,0,12,1,1,0
146,686,0,1112,0,0,0,0,0,0,0,1,1,0,14,1,1,1
68916,73603,0,78402,78,0,0,0,0,0,0,1,64,0,17,1,1,0
135504,341,0,5038,97,0,0,0,0,0,0,1,148,0,19,1,1,1
131059,245,0,4959,4,0,0,0,0,0,0,1,24,0,8,1,1,0
7110,338,0,738,25,1,0,0,0,0,0,1,113,0,13,1,0,0
363267,55616,0,1305891,2033,1,0,0,0,0,0,0,132,0,13,1,1,0
720,607,0,8149,5,0,0,0,0,0,0,1,111,0,14,1,1,1
1120,2779,0,2800,0,0,0,0,0,0,0,1,29,0,20,1,1,0
34,8,0,1,0,0,0,0,0,0,0,1,1,0,12,1,1,0
14323410,16657,0,265386,17571,1,0,0,0,0,0,1,111,0,5,1,1,0
469,485,0,6619,11,0,0,0,0,0,0,1,22,0,15,1,1,1
197568,198832,0,107517,1372,0,0,0,0,0,0,1,52,0,12,1,1,1
6403802,859,0,49508,1911,1,0,0,0,0,0,1,24,0,7,1,1,0
45,900,0,972,5,0,0,0,0,0,0,1,40,0,6,1,1,1
762839,475,0,5518,3201,1,0,0,0,0,0,1,84,0,14,1,1,0
2451,4518,0,30853,2,0,0,0,0,0,0,1,118,0,14,1,1,1
145905,2131,0,7029,592,1,0,0,0,0,0,1,21,0,15,1,1,0
7104054,25647,0,556639,15334,1,0,0,0,0,0,1,161,0,10,1,1,0
1,18,0,0,0,0,0,0,0,0,0,1,20,0,13,1,1,0
257,1185,0,28,3,0,0,0,0,0,0,1,55,0,9,1,1,1
126,109,0,8209,0,0,0,0,0,0,0,1,27,0,15,0,1,0
4032,2336,0,3578,44,0,0,0,0,0,0,1,157,0,17,1,1,1
5,430,0,389,1,0,0,0,0,0,0,1,1,0,6,1,1,1
1797,35,0,1,61,0,0,0,0,0,0,1,102,0,19,1,1,1
41,722,0,25,0,0,0,0,0,0,0,1,42,0,16,1,1,0
118,29,0,49,2,0,0,0,0,0,0,1,71,0,24,1,1,0
134,1445,0,420,0,0,0,0,0,0,0,1,76,0,41,1,1,1
17195,4405,0,7753,268,1,0,0,0,0,0,1,155,0,15,1,1,0
66,117,0,16,0,0,0,0,0,0,0,1,64,0,13,0,1,0
38225268,486,0,27085,9616,1,0,0,0,0,0,1,38,0,10,1,1,0
50414,154,0,305,1556,1,0,0,0,0,0,1,120,0,14,1,1,0
777,387,0,8676,19,0,0,0,0,0,0,1,31,0,15,1,1,0
1225,1011,0,20856,1,0,0,0,0,0,0,1,15,0,15,1,1,0
558083,50,0,22420,998,1,0,0,0,0,0,1,99,0,15,1,1,0
6,127,0,17,0,0,0,0,0,0,0,1,21,0,15,1,1,0
834057,0,0,168,3816,1,0,0,0,0,0,1,103,0,16,1,1,0
2499591,126,0,2649,3351,1,0,0,0,0,0,1,59,0,15,1,1,0
581582,2634,0,50356,2573,1,0,0,0,0,0,1,161,0,10,1,0,0
1,42,0,1,0,0,0,0,0,0,0,1,6,0,10,0,1,1
170,685,0,7273,0,0,0,0,0,0,0,1,1,0,14,0,0,1
15,185,0,5,0,0,0,0,0,0,0,1,105,0,12,1,1,1
20805,2029,0,16429,211,1,0,0,0,0,0,1,159,0,14,1,1,0
19363228,180,0,2073,34603,1,0,0,0,0,0,1,27,0,18,1,1,0
0,25,0,1,0,0,0,0,0,0,0,1,113,0,13,1,1,0
409,1164,0,57925,8,0,0,0,0,0,0,1,11,0,11,1,1,1
200,1844,0,1,0,0,0,0,0,0,0,1,1,0,7,1,0,0
296063,29,0,16280,1207,0,0,0,0,0,0,1,98,0,19,1,1,0
12464,514,0,3052,237,1,0,0,0,0,0,1,135,0,14,1,1,0
232,466,0,529,3,0,0,0,0,0,0,1,74,0,21,1,1,1
44580,13099,0,277007,746,1,0,0,0,0,0,1,134,0,11,1,1,0
5145,1056,0,2285,93,0,0,0,0,0,0,1,143,0,16,1,1,1
8,523,0,25,0,0,0,0,0,0,0,1,1,0,13,1,1,0
31587,17316,0,4343,120,0,0,0,0,0,0,1,151,0,14,1,0,1
1091904,580,0,488,4484,1,0,0,0,0,0,1,21,0,4,1,1,0
875617,661,0,9659,6698,1,0,0,0,0,0,1,136,0,18,1,1,0
8049872,137,0,60315,6262,1,0,0,0,0,0,1,132,0,20,1,1,0
664,468,0,761,16,0,0,0,0,0,0,1,160,0,9,1,1,1
1726,3618,0,3191,14,0,0,0,0,0,0,1,1,0,12,1,1,1
200,256,0,205,2,0,0,0,0,0,0,1,28,0,18,1,1,1
6610,379,0,746,447,0,0,0,0,0,0,1,64,0,12,1,1,1
12826,11611,0,24,40,0,0,0,0,0,0,1,103,0,11,1,1,1
384,1588,0,1260,4,0,0,0,0,0,0,1,1,0,13,1,1,1
1493,16,0,7035,25,0,0,0,0,0,0,1,33,0,22,1,1,1
41906,1119,0,3099,979,1,0,0,0,0,0,0,107,0,20,1,1,0
21002,20114,0,125587,39,0,0,0,0,0,0,1,152,0,14,1,1,1
781782,1973,0,51340,656,0,0,0,0,0,0,1,14,0,14,1,1,1
8316,9133,0,138122,69,0,0,0,0,0,0,1,150,0,13,1,1,1
30,79,0,24,0,0,0,0,0,0,0,1,1,0,4,1,1,1
33,222,0,9,0,0,0,0,0,0,0,1,28,0,13,1,1,0
832304,5043,0,100017,3131,1,0,0,0,0,0,1,46,0,23,1,1,0
11682,9258,0,71806,117,0,0,0,0,0,0,1,128,0,13,1,1,1
103285,83911,0,37673,432,0,0,0,0,0,0,1,100,0,21,1,1,1
79317,1474,0,263436,150,0,0,0,0,0,0,1,34,0,6,1,1,1
76610,828,0,19375,415,1,0,0,0,0,0,1,121,0,19,1,1,0
447,824,0,197,28,0,0,0,0,0,0,1,148,0,19,1,1,1
604,199,0,365,20,0,0,0,0,0,0,1,22,0,18,1,1,1
464,345,0,3681,0,0,0,0,0,0,0,1,8,0,3,1,1,1
3,30,0,108,0,0,0,0,0,0,0,1,33,0,11,1,1,0
22,237,0,19,0,0,0,0,0,0,0,1,1,0,17,1,1,1
6763,169,0,38011,141,0,0,0,0,0,0,1,156,0,14,1,0,1
146,581,0,13,0,0,0,0,0,0,0,1,10,0,8,1,1,1
80,309,0,620,0,0,0,0,0,0,0,1,1,0,9,1,1,0
4157442,218,0,1799,12158,1,0,0,0,0,0,1,23,0,12,1,1,0
151293,3269,0,64579,2225,1,0,0,0,0,0,1,132,0,11,1,1,0
15,114,0,56,0,0,0,0,0,0,0,1,1,0,14,1,1,1
1463033,454,0,173843,10587,1,0,0,0,0,0,1,76,0,19,1,1,0
1074,1802,0,53798,15,0,0,0,0,0,0,1,78,0,16,1,1,1
797,1772,0,21264,3,0,0,0,0,0,0,1,1,0,13,1,1,0
2282,894,0,3512,4,0,0,0,0,0,0,1,127,0,25,1,1,0
99414,1890,0,31158,137,1,0,0,0,0,0,1,159,0,18,1,1,0
421138,427,0,18230,5116,1,0,0,0,0,0,1,105,0,20,1,1,0
1,33,0,3,0,0,0,0,0,0,0,1,1,0,11,1,1,0
296,330,0,195,26,0,0,0,0,0,0,1,56,0,15,1,1,1
5351,398,0,2521,183,0,0,0,0,0,0,1,160,0,13,1,1,1
83892,73420,0,63797,58,0,0,0,0,0,0,1,145,0,14,1,1,1
303,270,0,9618,5,0,0,0,0,0,0,1,36,0,16,1,1,1
369,311,0,1976,0,0,0,0,0,0,0,1,22,0,7,1,1,1
207,654,0,19746,0,0,0,0,0,0,0,1,2,0,19,1,1,1
19,426,0,9,0,0,0,0,0,0,0,1,1,0,14,1,1,1
452,426,0,6416,24,0,0,0,0,0,0,1,138,0,16,1,1,0
1707175,678,0,57239,5325,1,0,0,0,0,0,1,43,0,12,1,1,0
23,415,0,77,0,0,0,0,0,0,0,1,114,0,13,1,1,1
3055,248,0,1445,7,0,0,0,0,0,0,1,160,0,15,1,1,1
1595,916,0,8799,68,0,0,0,0,0,0,1,103,0,11,1,1,1
628,723,0,1874,1,0,0,0,0,0,0,1,1,0,19,1,1,1
512,2103,0,746,10,0,0,0,0,0,0,1,152,0,19,1,1,0
15362,16389,0,210869,10,0,0,0,0,0,0,1,157,0,24,1,1,1
4622,688,0,3025,78,1,0,0,0,0,0,1,161,0,16,1,0,0
349,868,0,8939,7,0,0,0,0,0,0,1,142,0,9,1,1,0
11742,635,0,57986,407,1,0,0,0,0,0,1,138,0,15,1,1,0
265,4816,0,39,0,0,0,0,0,0,0,1,78,0,12,1,1,1
222191,1114,0,31676,169,1,0,0,0,0,0,1,140,0,22,1,1,0
215580,60,0,4609,582,0,0,0,0,0,0,1,143,0,5,1,1,0
66,337,0,40,0,0,0,0,0,0,0,1,1,0,19,1,1,1
528,822,0,426,38,0,0,0,0,0,0,1,1,0,19,1,1,1
345,397,0,418,0,0,0,0,0,0,0,1,111,0,14,1,1,0
8974,8700,0,27696,26,0,0,0,0,0,0,1,159,0,9,1,1,1
0,22,0,12,0,0,0,0,0,0,0,1,1,0,4,1,1,1
34,206,0,63,0,0,0,0,0,0,0,1,1,0,13,1,1,1
397,536,0,4615,0,0,0,0,0,0,0,1,57,0,7,1,1,1
7621,2124,0,10010,220,0,0,0,0,0,0,1,148,0,12,1,1,1
488,799,0,823,39,0,0,0,0,0,0,1,56,0,9,1,1,1
1834495,598,0,7235,1625,1,0,0,0,0,0,1,23,0,16,1,1,0
11420,11274,0,41759,0,0,0,0,0,0,0,1,126,0,21,1,1,1
7742,303,0,252,59,0,0,0,0,0,0,1,36,0,17,1,1,0
410,615,0,1470,2,0,0,0,0,0,0,1,88,0,48,1,1,1
25,956,0,1077,0,0,0,0,0,0,0,1,1,0,10,1,1,1
662,516,0,1435,0,0,0,0,0,0,0,1,33,0,4,1,1,1
325,3179,0,560,1,0,0,0,0,0,0,1,159,0,11,1,1,1
22,256,0,729,1,0,0,0,0,0,0,1,75,0,6,0,1,1
5020,1932,0,4656,11,0,0,0,0,0,0,1,78,0,15,1,1,0
967,1494,0,1390,34,0,0,0,0,0,0,1,106,0,15,1,1,1
17424,388,0,3148,276,0,0,0,0,0,0,1,29,0,9,1,1,1
55,330,0,17,10,0,0,0,0,0,0,1,56,0,4,1,1,0
163,303,0,1085,6,0,0,0,0,0,0,1,159,0,16,1,1,1
30084,819,0,11267,105,0,0,0,0,0,0,1,85,0,17,1,1,0
31,38,0,349,0,0,0,0,0,0,0,1,4,0,15,1,1,1
62,1062,0,619,2,0,0,0,0,0,0,1,1,0,12,1,1,1
88,3807,0,3624,1,0,0,0,0,0,0,1,152,0,25,1,1,1
133,1187,0,808,0,0,0,0,0,0,0,1,1,0,9,1,1,1
4064,1959,0,263,34,0,0,0,0,0,0,1,121,0,16,1,1,1
2018,2909,0,896,0,0,0,0,0,0,0,1,84,0,18,1,1,1
32241,1714,0,22398,166,1,0,0,0,0,0,1,130,0,12,1,1,0
1,8,0,3,0,0,0,0,0,0,0,1,1,0,13,1,1,0
138,1146,0,177,0,0,0,0,0,0,0,1,1,0,15,1,1,1
2091,488,0,3896,127,0,0,0,0,0,0,1,157,0,5,1,1,1
204027,506619,0,67518,1192,0,0,0,0,0,0,1,159,0,21,1,1,1
30611,950,0,65604,1637,1,0,0,0,0,0,1,84,0,15,1,1,0
305,355,0,100,1,0,0,0,0,0,0,1,150,0,15,1,1,1
2053673,181,0,2868,2258,1,0,0,0,0,0,1,65,0,12,1,1,0
1878931,178,0,397,9773,1,0,0,0,0,0,1,25,0,14,1,1,0
493,675,0,2959,1,0,0,0,0,0,0,1,161,0,11,1,1,1
82,245,0,105,0,0,0,0,0,0,0,1,3,0,6,1,1,1
8,80,0,1,0,0,0,0,0,0,0,1,1,0,9,1,1,1
111344,12795,0,14300,1497,1,0,0,0,0,0,1,159,0,32,1,1,0
