row_idx,column_name,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,intent_label,predicted_intent
32,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6261154911639198,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
32,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9983840999511039,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
32,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
33,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8582625554712143,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
33,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.6650954307421348,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
33,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.5508731729956631,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
33,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9978829127200051,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
33,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
34,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.557855424227055,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
34,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.06896529746313484,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
34,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.142470281082393,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
34,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9828058143686942,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
34,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
35,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9863271209892853,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
35,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
35,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
35,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9995366089352082,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
35,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
36,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5352043452754612,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
36,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
36,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8196511445967041,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
36,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9997785388871526,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
36,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
37,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5075072338841555,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
37,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.624906882431191,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
37,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9325146218490892,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
37,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9984551104714892,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
37,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
38,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.41466023699346366,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
38,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.4038698667209999,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
38,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.3569496725620116,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
38,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9965365990538497,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
38,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
39,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6639342395152128,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
39,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
39,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9230123703278403,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
39,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9986090870443917,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
39,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
40,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5289248382393757,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
40,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8861324464523259,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
40,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8689077137068515,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
40,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9996939692492923,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
40,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
41,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8981822787720429,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
41,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7521706187491797,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
41,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9162250478126627,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
41,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9994773255458946,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
41,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
42,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.709572799581048,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
42,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.1560404854701798,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
42,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8305108606209887,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
42,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9998715996208484,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
42,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
43,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.25386000324798996,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
43,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.49764314611320226,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
43,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.3769237931066778,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
43,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9996530147818842,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
43,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
44,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7660883629058169,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
44,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.11585193715923603,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
44,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9583064474067648,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
44,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9995490846870289,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
44,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
45,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5278034976972175,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
45,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8593400809116967,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
45,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.1901754621890711,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
45,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9996852126819603,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
45,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
46,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.1568640463513129,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
46,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.517737420268674,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
46,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8727861837155245,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
46,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9975508621810893,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
46,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
47,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.17099293718250508,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
47,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7990572584452811,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
47,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.791920084034692,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
47,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9833489804183879,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
47,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
48,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8624115154771991,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
48,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.08236148023344936,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
48,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6344542016825669,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
48,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9992091703920436,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
48,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
49,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9961874421566624,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
49,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
49,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
49,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9988995771449112,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
49,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
50,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.4649336713002191,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
50,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
50,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
50,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9996227374696005,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
50,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
51,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8352750743569728,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
51,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.1627385768553371,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
51,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.1606990901231562,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
51,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9976477898527436,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
51,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
52,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7603695261408108,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
52,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.953113360303899,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
52,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8912089162567215,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
52,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9983913604824747,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
52,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
53,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.967256856168983,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
53,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8593400809116967,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
53,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9546219008985255,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
53,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9956248361230507,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
53,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
54,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.640610356238324,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
54,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.6450011565866629,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
54,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.776212280499566,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
54,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9998576234447693,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
54,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
55,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8510859760014022,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
55,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8392458067562245,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
55,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.902650402782307,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
55,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9993678874164934,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
55,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
56,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7629486093877744,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
56,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
56,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9352295508551604,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
56,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9989127145794467,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
56,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
57,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6951075065872083,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
57,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7521706187491797,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
57,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8192632975958369,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
57,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9995927048475467,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
57,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
58,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6077550783530913,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
58,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7454725273640226,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
58,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.7065937438438854,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
58,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9284021896867083,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
58,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
59,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5950839302267044,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
59,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.732076344593708,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
59,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.782417832513443,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
59,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9989455711681984,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
59,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
60,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5568462177391126,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
60,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
60,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6022629006105806,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
60,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9983781927113,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
60,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
61,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
61,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.711982070438236,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
61,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.47679439583000816,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
61,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9976290032057823,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
61,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
62,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9790309318616431,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
62,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.44405841503194377,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
62,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.5528124079999996,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
62,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.8983912956955156,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
62,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
63,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.4315924791800513,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
63,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7521706187491797,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
63,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9685843929297485,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
63,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9302948737111051,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
63,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
64,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8842776560492825,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
64,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
64,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9928248304839548,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
64,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9999242689661524,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
64,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
65,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.36363924232526934,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
65,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7789629842898089,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
