item_id,dataset_source,title,search_query,marketplace,category,condition,price,currency,seller_username,seller_feedback_pct,seller_feedback_score,item_location,item_location_city,n_images,description_length,returns_accepted,return_period_days,spec_brand,spec_upc,spec_ean,spec_mpn,spec_model,spec_type,spec_style,has_detail
v1|286651319079|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|397755210784|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|257406599342|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|168189100701|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|287182986218|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|366331097131|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|236699080206|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|287116412199|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|188270976415|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|188270967530|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|406839713491|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|196339763025|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|287242086883|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|117119907968|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|168129913165|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|336522611409|0,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|357521272072|626153769912,consumer_products,Adidas Yeezy Boost 350 V2 Cloud White FW3043 – Größe 42 2/3,Nike Air Jordan 1 Retro High OG,EBAY_DE,Sneaker,Neu mit Karton,102.495,EUR,nitrominer,100.0,117.5,DE,,6.0,624.5,False,14.0,New Balance,0194252388532,0194768754265,GW0089,New Balance 550,Athletic,Sneaker,True
v1|298225069933|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|187420990471|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|298225065198|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|257397132421|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|157784135213|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|306811402629|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|168273286275|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|298225065619|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|389673774080|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|137224724651|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|226238239858|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|227292799338|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|366344692992|636129900072,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|376992260394|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|267636443119|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|389630409811|0,consumer_products,Nike Air Jordan 1 Retro High OG Black and Grey Sneakers,Nike Air Jordan 1 Retro High OG,EBAY_AU,Comfort Shoes,Pre-owned - Good,90.0,AUD,timelessvtg,97.4,41.0,AU,,7.0,614.0,False,30.0,Nike,887350753813,4047024632462,NY_841158002467-P,Apple AirPods Pro (2nd generation),Casual,Retro,True
v1|406860983206|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|188212272995|0,consumer_products,New Balance 550,New Balance 550 white,EBAY_AU,Casual Shoes,New with tags,120.0,AUD,ahm851,100.0,22.0,AU,,5.0,776.0,False,30.0,New Balance,0195243521655,4047024632462,555088 063,New Balance 550,Casual,Sneaker,True
v1|147179800007|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|226326465243|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|225982173591|525102537765,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|298225064092|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|317761691192|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|388024206058|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|116150936384|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|406125368670|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|167724775889|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|147229748041|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|197815275908|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|277763697223|0,consumer_products,Mens New Balance 550 White/ Blue Athletic Shoes,Adidas Yeezy Boost 350 V2,EBAY_AU,Athletic Shoes,New with tags,190.0,AUD,base_ment_au,100.0,126.0,AU,,7.0,569.0,False,30.0,Nike,0191984195865,4047024632462,BB550WT1,adidas Yeezy Boost 350 V2,Athletic,Sneaker,True
v1|188018249818|695690515975,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|157820885754|459224722276,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|356739122665|625693681743,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|377122448431|0,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|187298138947|695228300043,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|227235059438|526435060645,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|146816796657|445416155162,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|257461923617|0,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|365844623304|635632057780,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|227166160530|526364590338,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|127816611753|0,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|157501873383|458970553770,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|277264124318|2560440403750,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|257428662131|558095048378,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|177829987271|477522392978,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|377122445181|0,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|227099191165|526277900655,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|297401227390|594883716341,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|306886885726|0,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|167458460123|467131078186,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|204957144978|506031025386,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|317487802896|616022797381,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
v1|406866531794|0,consumer_products,*NEW* Men Nike Dunk Low Retro BLUE LEGEND BLUE / VARSITY MAIZE (HF5441-403) 👍,Nike Air Jordan 1 Retro High OG,EBAY_US,Athletic Shoes,New with box,74.99,USD,thornhill-kicks,99.9,3759.0,US,,8.0,654.0,False,30.0,Nike,0191984199627,3508440561114,Dv0833800,New Balance 550,Athletic,Sneaker,True
